Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoketest,Firefox 58.0,,2018-02-26 12:26:37,2018-02-26 12:31:21,"4m - 44,119s",FAILED
,,,,,,
Test Cases/EWS/Landingpage/Verify all Elements,Firefox 58.0,,2018-02-26 12:26:37,2018-02-26 12:26:53,"15,182s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:26:38,2018-02-26 12:26:44,"6,142s",PASSED
setViewPortSize,Firefox 58.0,,2018-02-26 12:26:44,2018-02-26 12:26:46,"2,117s",PASSED
delay,Firefox 58.0,,2018-02-26 12:26:46,2018-02-26 12:26:51,"5,050s",PASSED
waitForElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:51,"0,084s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:51,"0,061s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:51,"0,031s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:51,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:51,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:51,"0,025s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:51,"0,026s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:51,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:51,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:51,2018-02-26 12:26:52,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,026s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,028s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,033s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,032s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,033s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,027s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,023s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,030s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,064s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,023s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:52,"0,024s",PASSED
closeBrowser,Firefox 58.0,,2018-02-26 12:26:52,2018-02-26 12:26:53,"0,468s",PASSED
,,,,,,
Test Cases/EWS/Landingpage/Verify Searchbar,Firefox 58.0,,2018-02-26 12:26:53,2018-02-26 12:27:08,"15,184s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:26:53,2018-02-26 12:26:59,"5,565s",PASSED
setViewPortSize,Firefox 58.0,,2018-02-26 12:26:59,2018-02-26 12:27:01,"2,066s",PASSED
delay,Firefox 58.0,,2018-02-26 12:27:01,2018-02-26 12:27:06,"5,003s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,030s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,019s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,302s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,031s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,036s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,035s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,034s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:06,"0,013s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:06,2018-02-26 12:27:07,"0,312s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,028s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,258s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,017s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,260s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:07,"0,015s",PASSED
closeBrowser,Firefox 58.0,,2018-02-26 12:27:07,2018-02-26 12:27:08,"0,314s",PASSED
,,,,,,
Test Cases/EWS/Landingpage/Start search from LP,Firefox 58.0,,2018-02-26 12:27:08,2018-02-26 12:27:31,"23,565s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:27:08,2018-02-26 12:27:13,"5,505s",PASSED
setViewPortSize,Firefox 58.0,,2018-02-26 12:27:13,2018-02-26 12:27:16,"2,051s",PASSED
delay,Firefox 58.0,,2018-02-26 12:27:16,2018-02-26 12:27:21,"5,002s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:21,2018-02-26 12:27:21,"0,274s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:21,2018-02-26 12:27:21,"0,278s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:21,2018-02-26 12:27:21,"0,248s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:21,2018-02-26 12:27:22,"0,272s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:22,2018-02-26 12:27:22,"0,268s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:22,2018-02-26 12:27:22,"0,252s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:22,2018-02-26 12:27:22,"0,267s",PASSED
setText,Firefox 58.0,,2018-02-26 12:27:22,2018-02-26 12:27:23,"0,096s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:23,2018-02-26 12:27:23,"0,279s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:23,2018-02-26 12:27:23,"0,264s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:23,2018-02-26 12:27:25,"1,974s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:25,2018-02-26 12:27:25,"0,044s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:25,2018-02-26 12:27:25,"0,041s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:25,2018-02-26 12:27:25,"0,091s",PASSED
delay,Firefox 58.0,,2018-02-26 12:27:25,2018-02-26 12:27:30,"5,001s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:30,2018-02-26 12:27:30,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:30,2018-02-26 12:27:30,"0,024s",PASSED
click,Firefox 58.0,,2018-02-26 12:27:30,2018-02-26 12:27:31,"0,678s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:31,2018-02-26 12:27:31,"0,029s",PASSED
closeBrowser,Firefox 58.0,,2018-02-26 12:27:31,2018-02-26 12:27:31,"0,397s",PASSED
,,,,,,
Test Cases/EWS/Resultpage/Search Wizard _ perform and validate search,Firefox 58.0,,2018-02-26 12:27:31,2018-02-26 12:27:48,"16,888s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:27:32,2018-02-26 12:27:39,"7,242s",PASSED
setViewPortSize,Firefox 58.0,,2018-02-26 12:27:39,2018-02-26 12:27:41,"2,050s",PASSED
delay,Firefox 58.0,,2018-02-26 12:27:41,2018-02-26 12:27:46,"5,001s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:46,2018-02-26 12:27:46,"0,107s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:46,2018-02-26 12:27:46,"0,171s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:46,2018-02-26 12:27:46,"0,158s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:46,2018-02-26 12:27:46,"0,091s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:46,2018-02-26 12:27:47,"0,089s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:47,2018-02-26 12:27:47,"0,149s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:47,2018-02-26 12:27:47,"0,336s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:47,2018-02-26 12:27:47,"0,180s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:47,2018-02-26 12:27:47,"0,139s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:47,2018-02-26 12:27:48,"0,371s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:27:48,2018-02-26 12:27:48,"0,193s",PASSED
closeBrowser,Firefox 58.0,,2018-02-26 12:27:48,2018-02-26 12:27:48,"0,360s",PASSED
,,,,,,
Test Cases/EWS/Resultpage/Search Wizard _ verify elements present,Firefox 58.0,,2018-02-26 12:27:48,2018-02-26 12:28:03,"14,761s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:27:48,2018-02-26 12:27:55,"6,390s",PASSED
setViewPortSize,Firefox 58.0,,2018-02-26 12:27:55,2018-02-26 12:27:57,"2,034s",PASSED
delay,Firefox 58.0,,2018-02-26 12:27:57,2018-02-26 12:28:02,"5,001s",PASSED
