Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoketest,Firefox 58.0,,2018-02-26 12:20:51,2018-02-26 12:24:20,"3m - 29,716s",FAILED
,,,,,,
Test Cases/EWS/Landingpage/Verify all Elements,Firefox 58.0,,2018-02-26 12:20:51,2018-02-26 12:21:06,"14,815s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:20:51,2018-02-26 12:20:59,"7,586s",PASSED
setViewPortSize,Firefox 58.0,,2018-02-26 12:20:59,2018-02-26 12:20:59,"0,156s",PASSED
delay,Firefox 58.0,,2018-02-26 12:20:59,2018-02-26 12:21:04,"5,045s",PASSED
waitForElementPresent,Firefox 58.0,,2018-02-26 12:21:04,2018-02-26 12:21:04,"0,079s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:04,2018-02-26 12:21:04,"0,038s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:04,2018-02-26 12:21:04,"0,028s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:04,2018-02-26 12:21:04,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:04,2018-02-26 12:21:04,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:04,2018-02-26 12:21:04,"0,035s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:04,2018-02-26 12:21:05,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,005s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,032s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,025s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,041s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,026s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,041s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,026s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,061s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,025s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,029s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,134s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,040s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,031s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,049s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,051s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:05,"0,028s",PASSED
closeBrowser,Firefox 58.0,,2018-02-26 12:21:05,2018-02-26 12:21:06,"0,519s",PASSED
,,,,,,
Test Cases/EWS/Landingpage/Verify Searchbar,Firefox 58.0,,2018-02-26 12:21:06,2018-02-26 12:21:19,"13,244s",FAILED
openBrowser,Firefox 58.0,,2018-02-26 12:21:06,2018-02-26 12:21:12,"5,627s",PASSED
setViewPortSize,Firefox 58.0,,2018-02-26 12:21:12,2018-02-26 12:21:12,"0,043s",PASSED
delay,Firefox 58.0,,2018-02-26 12:21:12,2018-02-26 12:21:17,"5,002s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,010s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,059s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,031s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,285s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,027s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,039s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:17,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:17,2018-02-26 12:21:18,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,033s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,041s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,011s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,026s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,013s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,285s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,016s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,301s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,037s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:18,"0,015s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:18,2018-02-26 12:21:19,"0,744s",FAILED
,,,,,,
Test Cases/EWS/Landingpage/Start search from LP,Firefox 58.0,,2018-02-26 12:21:19,2018-02-26 12:21:41,"22,302s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:21:19,2018-02-26 12:21:25,"5,732s",PASSED
setViewPortSize,Firefox 58.0,,2018-02-26 12:21:25,2018-02-26 12:21:25,"0,089s",PASSED
delay,Firefox 58.0,,2018-02-26 12:21:25,2018-02-26 12:21:30,"5,001s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:30,2018-02-26 12:21:30,"0,270s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:30,2018-02-26 12:21:31,"0,262s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:31,2018-02-26 12:21:31,"0,257s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:31,2018-02-26 12:21:31,"0,264s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:31,2018-02-26 12:21:32,"0,253s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:32,2018-02-26 12:21:32,"0,256s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:32,2018-02-26 12:21:32,"0,272s",PASSED
setText,Firefox 58.0,,2018-02-26 12:21:32,2018-02-26 12:21:32,"0,113s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:32,2018-02-26 12:21:32,"0,267s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:32,2018-02-26 12:21:33,"0,246s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:33,2018-02-26 12:21:35,"2,395s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:35,2018-02-26 12:21:35,"0,080s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:35,2018-02-26 12:21:35,"0,088s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:35,2018-02-26 12:21:35,"0,133s",PASSED
delay,Firefox 58.0,,2018-02-26 12:21:35,2018-02-26 12:21:40,"5,002s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:40,2018-02-26 12:21:40,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:40,2018-02-26 12:21:40,"0,038s",PASSED
click,Firefox 58.0,,2018-02-26 12:21:40,2018-02-26 12:21:41,"0,648s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:41,2018-02-26 12:21:41,"0,028s",PASSED
closeBrowser,Firefox 58.0,,2018-02-26 12:21:41,2018-02-26 12:21:41,"0,359s",PASSED
,,,,,,
Test Cases/EWS/Resultpage/Search Wizard _ perform and validate search,Firefox 58.0,,2018-02-26 12:21:41,2018-02-26 12:21:54,"12,618s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:21:42,2018-02-26 12:21:47,"5,414s",PASSED
setViewPortSize,Firefox 58.0,,2018-02-26 12:21:47,2018-02-26 12:21:47,"0,045s",PASSED
delay,Firefox 58.0,,2018-02-26 12:21:47,2018-02-26 12:21:52,"5,002s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:52,2018-02-26 12:21:52,"0,041s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:21:52,2018-02-26 12:21:52,"0,041s",PASSED
