Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoketest,Firefox 58.0,,2018-02-13 16:13:34,2018-02-13 16:13:43,"8,601s",PASSED
,,,,,,
Test Cases/Landingpage/Verify all Elements,Firefox 58.0,,2018-02-13 16:13:35,2018-02-13 16:13:43,"8,079s",PASSED
openBrowser,Firefox 58.0,,2018-02-13 16:13:35,2018-02-13 16:13:41,"5,963s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:41,2018-02-13 16:13:42,"0,111s",PASSED
waitForElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,277s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,094s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,070s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,039s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,032s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,039s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,067s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,023s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,029s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:42,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:42,2018-02-13 16:13:43,"0,026s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,030s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,027s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,010s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,013s",PASSED
closeBrowser,Firefox 58.0,,2018-02-13 16:13:43,2018-02-13 16:13:43,"0,345s",PASSED
