Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoketest,Firefox 58.0,,2018-02-16 14:33:16,2018-02-16 14:34:11,"55,131s",PASSED
,,,,,,
Test Cases/Landingpage/Verify all Elements,Firefox 58.0,,2018-02-16 14:33:16,2018-02-16 14:33:27,"11,602s",PASSED
openBrowser,Firefox 58.0,,2018-02-16 14:33:16,2018-02-16 14:33:21,"5,162s",PASSED
delay,Firefox 58.0,,2018-02-16 14:33:21,2018-02-16 14:33:26,"5,058s",PASSED
waitForElementPresent,Firefox 58.0,,2018-02-16 14:33:26,2018-02-16 14:33:26,"0,075s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:26,2018-02-16 14:33:27,"0,036s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,058s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,038s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,011s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,011s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,011s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,015s",PASSED
closeBrowser,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:27,"0,369s",PASSED
,,,,,,
Test Cases/Landingpage/Verify Searchbar,Firefox 58.0,,2018-02-16 14:33:27,2018-02-16 14:33:39,"11,990s",PASSED
openBrowser,Firefox 58.0,,2018-02-16 14:33:28,2018-02-16 14:33:33,"4,817s",PASSED
delay,Firefox 58.0,,2018-02-16 14:33:33,2018-02-16 14:33:38,"5,001s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,041s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,010s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,017s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,295s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,010s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,025s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,029s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,032s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,027s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,011s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:38,"0,011s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:38,2018-02-16 14:33:39,"0,280s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,015s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,288s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,010s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,009s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,235s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,009s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,015s",PASSED
closeBrowser,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:39,"0,247s",PASSED
,,,,,,
Test Cases/Landingpage/Start search from LP,Firefox 58.0,,2018-02-16 14:33:39,2018-02-16 14:33:59,"19,526s",PASSED
openBrowser,Firefox 58.0,,2018-02-16 14:33:40,2018-02-16 14:33:44,"4,305s",PASSED
delay,Firefox 58.0,,2018-02-16 14:33:44,2018-02-16 14:33:49,"5,002s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:49,2018-02-16 14:33:49,"0,250s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:49,2018-02-16 14:33:49,"0,301s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:49,2018-02-16 14:33:50,"0,234s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:50,2018-02-16 14:33:50,"0,243s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:50,2018-02-16 14:33:50,"0,254s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:50,2018-02-16 14:33:50,"0,286s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:50,2018-02-16 14:33:51,"0,258s",PASSED
setText,Firefox 58.0,,2018-02-16 14:33:51,2018-02-16 14:33:51,"0,072s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:51,2018-02-16 14:33:51,"0,266s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:51,2018-02-16 14:33:51,"0,307s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:51,2018-02-16 14:33:53,"1,639s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:53,2018-02-16 14:33:53,"0,023s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:53,2018-02-16 14:33:53,"0,055s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:53,2018-02-16 14:33:53,"0,025s",PASSED
delay,Firefox 58.0,,2018-02-16 14:33:53,2018-02-16 14:33:58,"5,001s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:58,2018-02-16 14:33:58,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:58,2018-02-16 14:33:58,"0,022s",PASSED
click,Firefox 58.0,,2018-02-16 14:33:58,2018-02-16 14:33:59,"0,542s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:33:59,2018-02-16 14:33:59,"0,028s",PASSED
closeBrowser,Firefox 58.0,,2018-02-16 14:33:59,2018-02-16 14:33:59,"0,252s",PASSED
,,,,,,
Test Cases/Resultpage/Search Wizard _ verify elements present,Firefox 58.0,,2018-02-16 14:33:59,2018-02-16 14:34:11,"11,652s",PASSED
openBrowser,Firefox 58.0,,2018-02-16 14:33:59,2018-02-16 14:34:04,"4,394s",PASSED
delay,Firefox 58.0,,2018-02-16 14:34:04,2018-02-16 14:34:09,"5,001s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,088s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,065s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,089s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,080s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,101s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,114s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,069s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,097s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,049s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:09,"0,134s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:09,2018-02-16 14:34:10,"0,090s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,082s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,081s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,077s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,092s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,086s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,076s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,065s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,065s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,060s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,059s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-16 14:34:10,2018-02-16 14:34:10,"0,069s",PASSED
