Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoketest,Firefox 58.0,,2018-02-13 16:51:49,2018-02-13 16:52:05,"16,175s",FAILED
,,,,,,
Test Cases/Landingpage/Verify all Elements,Firefox 58.0,,2018-02-13 16:51:50,2018-02-13 16:51:59,"9,018s",PASSED
openBrowser,Firefox 58.0,,2018-02-13 16:51:51,2018-02-13 16:51:57,"6,377s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:57,2018-02-13 16:51:57,"0,074s",PASSED
waitForElementPresent,Firefox 58.0,,2018-02-13 16:51:57,2018-02-13 16:51:57,"0,148s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:57,2018-02-13 16:51:57,"0,025s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:57,2018-02-13 16:51:57,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:57,2018-02-13 16:51:57,"0,125s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:57,2018-02-13 16:51:58,"0,152s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,143s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,028s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,152s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,011s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,033s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-13 16:51:58,2018-02-13 16:51:58,"0,048s",PASSED
