Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoketest,Firefox 58.0,,2018-02-26 12:09:56,2018-02-26 12:13:51,"3m - 54,557s",PASSED
,,,,,,
Test Cases/EWS/Landingpage/Verify all Elements,Firefox 58.0,,2018-02-26 12:09:57,2018-02-26 12:10:10,"12,781s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:09:57,2018-02-26 12:10:03,"5,773s",PASSED
delay,Firefox 58.0,,2018-02-26 12:10:03,2018-02-26 12:10:08,"5,068s",PASSED
waitForElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,101s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,048s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,027s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,032s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,029s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:08,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:08,2018-02-26 12:10:09,"0,051s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,023s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,013s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,023s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,053s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,087s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,025s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,025s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,111s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:09,"0,019s",PASSED
closeBrowser,Firefox 58.0,,2018-02-26 12:10:09,2018-02-26 12:10:10,"0,492s",PASSED
,,,,,,
Test Cases/EWS/Landingpage/Verify Searchbar,Firefox 58.0,,2018-02-26 12:10:10,2018-02-26 12:10:24,"14,009s",PASSED
openBrowser,Firefox 58.0,,2018-02-26 12:10:10,2018-02-26 12:10:16,"6,415s",PASSED
delay,Firefox 58.0,,2018-02-26 12:10:16,2018-02-26 12:10:21,"5,004s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:21,2018-02-26 12:10:22,"0,025s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,012s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,029s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,014s",PASSED
click,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,291s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,043s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-26 12:10:22,2018-02-26 12:10:22,"0,033s",PASSED
