Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoketest,Firefox 58.0,,2018-02-14 09:42:06,2018-02-14 09:42:33,"26,479s",PASSED
,,,,,,
Test Cases/Landingpage/Verify all Elements,Firefox 58.0,,2018-02-14 09:42:07,2018-02-14 09:42:20,"13,205s",PASSED
openBrowser,Firefox 58.0,,2018-02-14 09:42:07,2018-02-14 09:42:14,"6,659s",PASSED
delay,Firefox 58.0,,2018-02-14 09:42:14,2018-02-14 09:42:19,"5,042s",PASSED
waitForElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,094s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,036s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,039s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,011s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,031s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,030s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,032s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,031s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,032s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,007s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:19,"0,010s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:19,2018-02-14 09:42:20,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:20,2018-02-14 09:42:20,"0,016s",PASSED
closeBrowser,Firefox 58.0,,2018-02-14 09:42:20,2018-02-14 09:42:20,"0,304s",PASSED
,,,,,,
Test Cases/Landingpage/Verify Searchbar,Firefox 58.0,,2018-02-14 09:42:20,2018-02-14 09:42:33,"12,747s",PASSED
openBrowser,Firefox 58.0,,2018-02-14 09:42:20,2018-02-14 09:42:26,"5,462s",PASSED
delay,Firefox 58.0,,2018-02-14 09:42:26,2018-02-14 09:42:31,"5,009s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,032s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,025s",PASSED
click,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,271s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,032s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,031s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,031s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 09:42:31,2018-02-14 09:42:31,"0,042s",PASSED
