Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoketest,Firefox 58.0,,2018-02-14 12:38:17,2018-02-14 12:39:12,"54,966s",PASSED
,,,,,,
Test Cases/Landingpage/Verify all Elements,Firefox 58.0,,2018-02-14 12:38:18,2018-02-14 12:38:34,"15,471s",PASSED
openBrowser,Firefox 58.0,,2018-02-14 12:38:19,2018-02-14 12:38:27,"8,356s",PASSED
delay,Firefox 58.0,,2018-02-14 12:38:27,2018-02-14 12:38:32,"5,035s",PASSED
waitForElementPresent,Firefox 58.0,,2018-02-14 12:38:32,2018-02-14 12:38:32,"0,143s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:32,2018-02-14 12:38:32,"0,086s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:32,2018-02-14 12:38:32,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:32,2018-02-14 12:38:32,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:32,2018-02-14 12:38:32,"0,024s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:32,2018-02-14 12:38:32,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:32,2018-02-14 12:38:33,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,019s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,039s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,021s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,022s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,016s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,018s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,017s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,020s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,015s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,014s",PASSED
verifyElementPresent,Firefox 58.0,,2018-02-14 12:38:33,2018-02-14 12:38:33,"0,014s",PASSED
